,organocats,match substructures?
186,CC(C=CC(C(C1=CC=CC=C1)(C2=CC=CC=C2)O[H])=C3)=C3/N=N\C4=CC(C(C5=CC=CC=C5)(C6=CC=CC=C6)O[H])=CC=C4C,False
187,CC(C=CC(C(C1=CC=CC2=C1C=CC=C2)(C3=C(C=CC=C4)C4=CC=C3)O[H])=C5)=C5/N=N\C6=CC(C(C7=C(C=CC=C8)C8=CC=C7)(C9=CC=CC%10=C9C=CC=C%10)O[H])=CC=C6C,False
188,CC(C=CC(C(C1=CC(C)=C(F)C(C)=C1)(C2=CC(C)=C(F)C(C)=C2)O[H])=C3)=C3/N=N\C4=CC(C(C5=CC(C)=C(F)C(C)=C5)(C6=CC(C)=C(F)C(C)=C6)O[H])=CC=C4C,False
189,OC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,False
190,CC1COC2=C(C=C3C=C(C=CC3=C2)C4=C(C=CC=C4O)O)C5=CC=CC6=C5C(=CC=C6)C(=[NH+]1)N,False
191,O=C(N1C(C=CC=C2)=C2CC1)[C@@]3([H])CCCN3C4=CC=C(O[C@@]([H])(C5=C(C=C(OC)C=C6)C6=NC=C5)[C@@]7([H])[N@@+]8([H])C[C@H](CC)[C@@H](C7)CC8)N=N4,True
192,O[C@@H](C(O)=O)C1=CC=CC=C1,False
193,OC1=C(F)C=C2C(C=CC=C2)=C1C3=C(O)C(F)=CC4=CC=CC=C43,True
194,OC1=C(Cl)C=C2C(C=CC=C2)=C1C3=C(O)C(Cl)=CC4=CC=CC=C43,True
195,OC1=C(C)C=C2C(C=CC=C2)=C1C3=C(O)C(C)=CC4=CC=CC=C43,True
196,OC1=C(C(C)(C)C)C=C2C(C=CC=C2)=C1C3=C(O)C(C(C)(C)C)=CC4=CC=CC=C43,True
197,OC1=C(C#C)C=C2C(C=CC=C2)=C1C3=C(O)C(C#C)=CC4=CC=CC=C43,True
198,OC1=C(C#N)C=C2C(C=CC=C2)=C1C3=C(O)C(C#N)=CC4=CC=CC=C43,True
199,OC1=C(C2=CC=C(C)C=C2)C=C3C(C=CC=C3)=C1C4=C(O)C(C5=CC=C(C)C=C5)=CC6=CC=CC=C64,True
200,OC1=C(C2=CC=C(F)C=C2)C=C3C(C=CC=C3)=C1C4=C(O)C(C5=CC=C(F)C=C5)=CC6=CC=CC=C64,True
201,OC1=C(C2=CC=C(Cl)C=C2)C=C3C(C=CC=C3)=C1C4=C(O)C(C5=CC=C(Cl)C=C5)=CC6=CC=CC=C64,True
202,OC1=CC=C2C(C=CC=C2)=C1C3=C(O)C=CC4=CC=CC=C43,True
203,OC1=C(C2=CC=C(O)C=C2)C=C3C(C=CC=C3)=C1C4=C(O)C(C5=CC=C(O)C=C5)=CC6=CC=CC=C64,True
204,OC1=C(C2=CC=C([N+]([O-])=O)C=C2)C=C3C(C=CC=C3)=C1C4=C(O)C(C5=CC=C([N+]([O-])=O)C=C5)=CC6=CC=CC=C64,True
205,OC1=C(C2=CC=C(C(F)(F)F)C=C2)C=C3C(C=CC=C3)=C1C4=C(O)C(C5=CC=C(C(F)(F)F)C=C5)=CC6=CC=CC=C64,True
206,OC1=C(C2=CC=C(C(C)(C)C)C=C2)C=C3C(C=CC=C3)=C1C4=C(O)C(C5=CC=C(C(C)(C)C)C=C5)=CC6=CC=CC=C64,True
207,OC1=C(C2=CC(F)=CC(F)=C2)C=C3C(C=CC=C3)=C1C4=C(O)C(C5=CC(F)=CC(F)=C5)=CC6=CC=CC=C64,True
208,OC1=C(C2=CC(Cl)=CC(Cl)=C2)C=C3C(C=CC=C3)=C1C4=C(O)C(C5=CC(Cl)=CC(Cl)=C5)=CC6=CC=CC=C64,True
209,OC1=C(C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2)C=C3C(C=CC=C3)=C1C4=C(O)C(C5=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C5)=CC6=CC=CC=C64,True
210,OC1=C(C2=CC(F)=C(F)C(F)=C2)C=C3C(C=CC=C3)=C1C4=C(O)C(C5=CC(F)=C(F)C(F)=C5)=CC6=CC=CC=C64,True
211,OC1=C(C2=C(F)C=CC=C2F)C=C3C(C=CC=C3)=C1C4=C(O)[C@@]([C@@]5=C(F)C=CC=C5F)=CC6=CC=CC=C64,True
212,OC1=C(C2=C(C)C=CC=C2C)C=C3C(C=CC=C3)=C1C4=C(O)[C@@]([C@@]5=C(C)C=CC=C5C)=CC6=CC=CC=C64,True
213,OC1=C(C2=C(C=CC=C3)C3=CC=C2OC)C4=CC=CC=C4C=C1,True
214,OC1=C(C2=C(C)C(C)=C(C)C(C)=C2C)C=C3C(C=CC=C3)=C1C4=C(O)[C@@]([C@@]5=C(C)C(C)=C(C)C(C)=C5C)=CC6=CC=CC=C64,True
215,OC1=C(C2=C(C)C=C(C(C)(C)C)C=C2C)C=C3C(C=CC=C3)=C1C4=C(O)[C@@]([C@@]5=C(C)C=C(C(C)(C)C)C=C5C)=CC6=CC=CC=C64,True
216,OC1=C(C2=C(C(C)(C)C)C=CC=C2C(C)(C)C)C=C3C(C=CC=C3)=C1C4=C(O)[C@@]([C@@]5=C(C(C)(C)C)C=CC=C5C(C)(C)C)=CC6=CC=CC=C64,True
217,OC1=C(C2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2)C=C3C(C=CC=C3)=C1C4=C(O)C(C5=CC(C(C)(C)C)=CC(C(C)(C)C)=C5)=CC6=CC=CC=C64,True
218,OC(C(F)(F)F)(C(F)(F)F)[C@H](OC(C)(C)O1)[C@@H]1C(C(F)(F)F)(C(F)(F)F)O,True
219,[C@H]1(NC2=CC=C(C=CC=C3)C3=N2)[C@H](NC4=[NH+]C(C=CC=C5)=C5C=C4)CCCC1,False
220,O=C(C1=CC=C2C(C=CC=C2)=C1C3=C(C(O)=O)C=CC4=CC=CC=C43)O,True
221,CC(C=C(C(C)(C)C)C=C1C)=[C@]1[C@@]2=CC3=CC=CC=C3C(C4=C(C=CC=C5)C5=CC(C6=C(C)C=C(C(C)(C)C)C=C6C)=C4C(O)=O)=C2C(O)=O,True
222,CC1=CC(=CC(=C1C2=CC3=CC=CC=C3C(=C2C(=O)O)C4=C(C(=CC5=CC=CC=C54)C6=C(C=C(C=C6C)C78CC9CC(C7)CC(C9)C8)C)C(=O)O)C)C12CC3CC(C1)CC(C3)C2,True
223,O=C(C1=C(C2=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C2)C=C3C(C=CC=C3)=C1C4=C(C(O)=O)C(C5=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C5)=CC6=CC=CC=C64)O,True
224,OC1=CC=C2C(CCCC2)=C1C3=C(O)C=CC4=C3CCCC4,True
225,O=C(C1=C(C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)C=C3C(C=CC=C3)=C1C4=C(C(O)=O)C(C5=CC(C(F)(F)F)=CC(C(F)(F)F)=C5)=CC6=CC=CC=C64)O,True
226,OC1=CC=C2C(C=CC=C2)=[C@@]1[C@@]3=C(C(S(=O)(C(F)(F)F)=O)S(=O)(C(F)(F)F)=O)C=CC4=CC=CC=C43,True
227,C1(C2=[NH+]CCN2)=CC=CC=C1,False
228,CC1=C(C(O)=O)C=CC=C1,False
229,ClC1=C(C(O)=O)C=CC=C1,False
230,OC(C1=C([N+]([O-])=O)C=CC=C1)=O,False
231,OC(C1=CC([N+]([O-])=O)=CC([N+]([O-])=O)=C1)=O,False
232,OC(C1=C(F)C(F)=C(F)C(F)=C1F)=O,False
233,OC(C(F)(F)F)=O,False
234,OC1=CC=C(C(N2[C@H](C(NCC(C)C)=O)C[C@@]3(C(N(CC4=CC=CC=C4)[C@@H](CC5=CC=C(C(O)=O)C=C5)C(N3CC6=CC=CC=C6)=O)=O)C2)=O)C=C1,False
235,OC1=C(Br)C=C2C(CCCC2)=C1C3=C(O)C(Br)=CC4=C3CCCC4,True
236,OC1=CC=C(C(C)(C)C)C=C1,False
237,OC1=CC=C(Br)C=C1,False
238,OC1=CC=C([N+]([O-])=O)C=C1,False
239,OC1=C(F)C(F)=C(F)C(F)=C1F,False
240,C[Si](O)(C(C)(C)C)C,False
241,O[Si](C1=C(C=CC=C2)C2=CC=C1)(O)C3=CC=CC4=C3C=CC=C4,False
242,O,False
243,OC1=CC=C2C(C=CC=C2)=[C@]1[C@]3=C(O)C(COCC4=C(O)[C@@]([C@@]5=C(O)C=CC6=CC=CC=C65)=C(C=CC=C7)C7=C4)=CC8=CC=CC=C83,True
244,OC1=[C@]([C@]2=C(C3=CC=CC=C3)C=C(C=CC=C4)C4=C2O)C(C5=CC=CC=C5)=CC6=C1C=CC=C6,True
245,C1CC2(CCC3=C2C(=CC=C3)O)C4=C1C=CC=C4O,True
246,OC1=C(C2=CC=CC=C2)C=C3C(CCCC3)=C1C4=C(O)C(C5=CC=CC=C5)=CC6=C4CCCC6,True
247,O=S(C1=[C@@]([C@@]2=C(C=CC=C3)C3=CC=C2S(=O)(O)=O)C4=CC=CC=C4C=C1)(O)=O,True
248,OC(C(C=CC=C1)=C1B2C[C@@H](C3=CC=CC=C3)C(C4=CC=CC=C4)(C5=CC=CC=C5)C2)=O,False
249,CC1(C)[C@@]2(CS(=O)(O)=O)CC[C@@H]1CC2=O,False
250,OC([C@@H](O)C1=C2C(C=CC=C2)=CC=C1)=O,False
251,O=C(C1=CC2=CC=CC=C2C=C1)O,False
252,O=S(C1=[C@@]([C@@]2=C(C=CC=C3)C3=CC(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)=C2S(=O)(O)=O)C5=CC=CC=C5C=C1C6=CC(C(F)(F)F)=CC(C(F)(F)F)=C6)(O)=O,True
253,O[Si]1(O)C2=CC=C3C(C=CC=C3)=C2C4=C1C=CC5=CC=CC=C54,True
254,O[Si]1(O)CC2=[C@@]([C@@]3=C(C=CC=C4)C4=CC=C3C1)C5=CC=CC=C5C=C2,True
255,O[Si](C)(C)C1=CC2=CC=C1CCC3=CC=C(CC2)C([Si](C)(C)O)=C3,False
256,O=C(C1=[C@@]([C@@]2=C(C=CC=C3)C3=CC(C4=CC=CC=C4)=C2C(NS(=O)(C(F)(F)F)=O)=O)C5=CC=CC=C5C=C1C6=CC=CC=C6)NS(=O)(C(F)(F)F)=O,True
257,S=C(NC(=O)c1ccc(OC)cc1)Nc1c(OC)cccc1,True
258,CC(C)(C)NC(=O)N[C@@H]1CCCC[C@@H]1NC(=O)[C@H]1CCCN1C(=O)NC1CCCCC1,True
259,S=C(NCc1ncccc1)Nc1ccccc1,True
260,c1(CNC(=S)Nc2c(cccc2)OC)ncccc1,True
261,c1(ccccn1)CNC(=S)Nc1ccc(cc1)OC,True
262,c1(CNC(=S)Nc2ccc(cc2)Br)ncccc1,True
263,N(c1ccc(cc1)C)C(=S)NC(=O)c1ccccc1F,True
264,FC(F)(c1cc(NC(=S)NCCc2ccccc2)ccc1)F,True
265,Clc1c(NC(=S)NC(=O)c2ccc(OC)cc2)cccc1,True
266,O=C(c1ccc(cc1)OC)NC(=S)Nc1ccccc1Br,True
267,c1ccc(NC(=S)Nc2ccccc2NC(=S)Nc2ccccc2)cc1,True
268,N(C(=S)Nc1cc(cc(c1)C)C)c1cc(C)cc(c1)C,True
269,S=C(NC(=O)c1ccccc1)NC(=O)NC(C)(C)C,True
270,Clc1c(O[C@H](C)C(=O)NC(=S)NC(=O)NC(C)(C)C)ccc(c1)Cl,True
271,NC(=S)NC(=O)NC(=O)c1ccccc1,True
272,FC(F)(F)c1c(NC(=S)NC(=O)C(c2ccccc2)c2ccccc2)cccc1,True
273,S=C(NC(=O)C(c1ccccc1)c1ccccc1)Nc1cc(ccc1)CC,True
274,O=C(NCc1ccc(cc1)C(=O)c1ccc(cc1)C)NCc1ccc(cc1)C(=O)c1ccc(C)cc1,True
275,O=C(NCc1cc(cc(c1)C)C(=O)c1ccccc1)NCc1cc(cc(c1)C)C(=O)c1ccccc1,True
276,N(c1ccc(C)cc1)C(=O)Nc1ncccc1,True
277,N(C(=O)NCCNC(=O)Nc1cnccc1)c1cnccc1,True
278,S=C(NC(=O)c1c2ccccc2ccc1)Nc1ncc(cc1)C,True
279,N(c1cc(ccc1C)NC(=O)Nc1ccccc1)C(=O)OC,True
280,S=C(Nc1ccccc1)NC(=O)OCC,True
281,O=C(NC(=O)NC)[C@@H](C)C1=CCCCC1,True
282,C(=O)(Nc1cc(C(F)(F)F)c(cc1)Cl)Nc1ccc(cc1)Oc1ccnc(c1)C(=O)NC,True
283,n1ccccc1CN(Cc1ccccn1)CCNC(=O)NC(C)(C)C,True
284,Clc1ccc(NC(=S)NCc2occc2)cc1,True
285,S=C(NC1=[N+]([H])C(C)=CC=C1)Nc2ccccc2,True
286,N(C1=C(NCCCC)C(=O)C1=O)CCCC,True
287,O=C(Nc1c(NC(=O)Nc2cccc3cc[nH]c23)cccc1)Nc1cccc2c1[nH]cc2,True
288,S=C(NC(=O)c1ccc(C(F)(F)F)cc1)Nc1ccccc1,True
289,S=C(NC(=O)CCCCC)Nc1ccccc1,True
290,S=C(NC(=O)CCCCC)Nc1ccc(N2CCOCC2)cc1,True
291,O=C(Nc1c(NC(=O)Nc2ccccc2)cccc1)Nc1ccccc1NC(=O)Nc1ccccc1,True
292,O=C(Nc1c2[nH]ccc2ccc1)Nc1ccccc1NC(=O)Nc1cccc2c1[nH]cc2,True
293,c1cn(C)c(CNC(=S)Nc2ccccc2)n1,True
294,O=C(Nc1c(NC(=O)Nc2ccccc2NC(=O)c2cc(N)ccc2)cccc1)c1cc(N)ccc1,True
295,S=C(Nc1c2ccccc2ccc1)NC(=O)c1ccc(Cl)cc1,True
296,S=C(Nc1cc([N+]([O-])=O)ccc1)Nc2ccc([N+]([O-])=O)cc2,True
297,c1ccccc1NC(=O)Nc1nc(C)ccc1,True
298,O=C(OCc1ccccc1)NC(=S)NCCC(=O)NCc1ccccc1,True
299,O(C(=O)N1CCC[C@H]1CNC(=S)Nc1ccccc1)C(C)(C)C,True
300,CCCCCCNC(Nc1ccc([N+]([O-])=O)cc1)=O,True
301,C(=S)(Nc1ccccc1)N[C@H](C)c1nc2c(s1)cc(cc2)F,True
302,Fc1cc(Oc2ccnc(c2)C(=O)NC)ccc1NC(=O)Nc1ccc(c(c1)C(F)(F)F)Cl,True
303,S(=O)(=O)(NC(=O)NC(=O)Nc1ccc(OC)cc1)c1ccc(cc1)C,True
304,N(C(=O)NC(=O)NC(=O)NS(=O)(=O)c1ccc(cc1)C)c1ccc(cc1)OC,True
305,S(=O)(=O)(NC(=O)Nc1ccc(OC)cc1)c1ccc(C)cc1,True
306,O=C(N[C@H]1CCCc2ccccc12)N[C@H]1CCCc2ccccc12,True
307,S=C(Nc1c(N)cccc1)NC,True
308,N(c1ccccc1N)C(=S)NC(C)(C)C,True
309,S=C(NCCNC(=S)NC)NC,True
310,S=C(Nc1c(NC(=S)NC)cccc1)NC,True
311,S=C(Nc1ccccc1NC(=S)NC(C)C)NC(C)C,True
312,S=C(Nc1cccc(n1)NC(=S)NC)NC,True
313,N(C(=O)c1ccc(Cl)cc1)C(=S)NCCNC(=S)NC(=O)c1ccc(Cl)cc1,True
314,O(C)c1cc(ccc1)NC(=O)Nc1cc(OC)ccc1,True
315,c1(ccc(cc1)OC)NC(=O)Nc1ccc(cc1)OC,True
316,s1c(C(=O)NC(=S)NCc2ccccc2)ccc1,True
317,s1c(C(=O)NC(=S)Nc2ccccc2)ccc1,True
318,n12c(nc3ccccc3c2nc2c1cccc2)c1c(NC(=S)NC(=O)CCC)cccc1,True
319,Fc1cc(NC(=S)NCCc2ccccc2)ccc1N1CCOCC1,True
320,O=C(N[C@@H]1[C@@H]([C@@H]2C=C[C@H]1C2)C(=O)OCC)N[C@@H](C)c1ccccc1,True
321,C(=S)(Nc1c(cc(cc1C)C)C)NC(=O)c1cc(ccc1)Cl,True
322,N(C(=S)NC(=O)c1cccc(c1)Cl)c1c(C(F)(F)F)cccc1,True
323,C(=S)(Nc1c(CC)cccc1CC)NC(=O)c1cc(ccc1)Cl,True
324,C(=S)(Nc1cc(ccc1)F)NC(=O)c1cc(ccc1)Cl,True
325,FC(F)(c1cc(NC(=S)N[C@@H]2CCc3c2cccc3)cc(C(F)(F)F)c1)F,True
326,N(c1ccccc1)C(=S)N[C@@H]1c2ccccc2C[C@@H]1O,True
327,S=C(N[C@@H]1c2c(C[C@H]1O)cccc2)Nc1cc(C(F)(F)F)cc(c1)C(F)(F)F,True
328,S=C(Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F)N[C@@H]1[C@@H](Cc2c1cccc2)O,True
329,C1(=O)CC(C(=O)N1c1c(cccc1C)NC(=O)NCc1ccccc1)(c1ccccc1)c1ccccc1,True
330,N(C(=S)Nc1ccccc1)c1c(cccc1)I,True
331,Ic1cccc(NC(Nc2ccc([N+]([O-])=O)cc2)=S)c1,True
332,O=C(Nc1ccccc1)Nc1ccc(I)cc1,True
333,N(c1cc(ccc1)OC)C(=S)Nc1cccc(I)c1,True
334,Ic1ccc(NC(=S)Nc2ccccc2)cc1,True
335,Ic1cc(NC(=S)Nc2ccccc2)ccc1,True
336,Ic1cc(NC(=O)Nc2ccc(F)cc2)ccc1,True
337,Ic1cc(NC(=S)Nc2ccc(OC)cc2)ccc1,True
338,Ic1cc(NC(=O)Nc2ccccc2)ccc1,True
339,S=C(NC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,True
340,S=C(NC(=O)/C=C/c1ccccc1)NC1CCN(CC1)Cc1ccccc1,True
341,O1CCN(CC1)CCNC(=S)NC(=O)c1ccccc1,True
342,N(c1nc(C)cc(n1)C)C(=S)NC(=O)c1ccccc1,True
343,c1(ccccc1)NC(=O)Nc1cccc(c1)CO,True
344,C(=O)(Nc1c2cccnc2ccc1)Nc1ccccc1,True
345,c1(ccccc1)NC(=S)NCCCCNC(=S)Nc1ccccc1,True
346,[C@H]12C=C[C@H]([C@@H]3[C@@H]4C[C@H]([C@H]13)C[C@H]4CNC(=S)NC(=O)c1ccccc1)C2,True
347,C(CNC(=O)Nc1ccccc1)CNC(=O)Nc1ccccc1,True
348,O=C(NC(=S)Nc1c(NC(=S)NC(=O)c2ccc(cc2)C)cccc1)c1ccc(cc1)C,True
349,O(c1ccc(c(c1)NC(=S)NC(=O)CCCCl)OC)C,True
350,c1(ccccc1)NC(=S)NCCN,True
351,c1(ccccc1)[C@H](O)CNC(=O)Nc1ccc(cc1)OC,True
352,c1cccc(c1)/C=C/C(=O)NC(=S)NCC(=O)O,True
353,c1(ccccn1)NC(=S)Nc1cccc(c1)OC,True
354,C(=S)(Nc1c(cccn1)C)Nc1cc(ccc1)OC,True
355,c1(cc(ccn1)C)NC(=S)Nc1cc(OC)ccc1,True
356,c1(cccc(n1)C)NC(=S)Nc1cc(ccc1)OC,True
357,c1(cc(cc(C)n1)C)NC(=S)Nc1cc(ccc1)OC,True
358,c1(NC(=S)Nc2c(cccc2)SC)ccccn1,True
359,c1(c(cccn1)C)NC(=S)Nc1c(cccc1)SC,True
360,c1(cc(ccn1)C)NC(=S)Nc1c(cccc1)SC,True
361,c1(c(cccc1)SC)NC(=S)Nc1ccc(cn1)C,True
362,c1(cccc(C)n1)NC(=S)Nc1c(cccc1)SC,True
363,c1(cc(cc(C)n1)C)NC(=S)Nc1c(SC)cccc1,True
364,O=C(NC(=O)NC(=S)Nc1ccccc1)c1ccccc1,True
365,O=C(N[C@@H]1C[C@H]2C[C@H]([C@H]3[C@@H]4CC[C@@H]([C@]4([C@H](C[C@@H]3[C@]2(CC1)C)O)C)[C@@H](CCC(=O)OC)C)O)N[C@@H]1C[C@@H]2[C@@]([C@@H]3[C@H]([C@H]4[C@]([C@@H](O)C3)([C@@H]([C@H](C)CCC(=O)OC)CC4)C)[C@@H](C2)O)(CC1)C,True
366,S=C(NCCCc1nc[nH]c1)NC,True
367,S=C(NCCCCCc1[nH]cnc1)NC,True
368,Clc1ccc(cc1)S(=O)(=O)NC(=O)NCCC,True
369,Clc1ccc(cc1)OCC(=O)NC(=O)NCCCC,True
370,S=C(Nc1c(cccc1C)C)Nc1c(cccc1C)C,True
371,S(=O)(=O)(NC(C)(C)C)NC(C)(C)C,True
372,S=C(Nc1c(cc(cc1C)C)C)NC(=O)CCC,True
373,[C@@H]1(C[C@H](C(=O)OC)O[C@H]1COC)NC(=O)Nc1cc(ccc1)C,True
374,N(c1ccccc1)C(=O)NCCC,True
375,S=C(N[C@@H]1CCCC[C@H]1[NH+](CCCCC)C2CCCC2)Nc3cc(C(F)(F)F)cc(C(F)(F)F)c3,True
376,N(C)C(=S)NCCSCc1c(Br)nc[nH]1,True
377,S=C(NC(=O)c1occc1)Nc1ccc(cc1)C(=O)O,True
378,N(c1ccc(cc1)C(=O)O)C(=S)NC(=O)c1sccc1,True
379,S=C(Nc1ccc(F)cc1)NC(=O)C(C)(C)C,True
380,Clc1cc(NC(=S)NC(=O)c2ccccc2Cl)ccc1F,True
381,N(C(=O)c1cccs1)C(=S)Nc1ccc(cc1Cl)Cl,True
382,N(CCNC(=S)NC(=O)c1ccccc1)C(=S)NC(=O)c1ccccc1,True
383,S=C(NC(c1ccc([N+]([O-])=O)cc1)=O)Nc2ccc([N+]([O-])=O)cc2,True
384,S=C(NC(=O)C1CCCCC1)Nc1cccc2ccccc12,True
385,FC(F)c1nn(C)cc1C(=O)NC(=O)Nc1cc(cc(c1)C)C,True
386,O=C(OC(C)(C)C)[C@@H](NC(=O)[C@@H](C(F)(F)F)CNC(=O)NCC)C(C)C,True
387,O(CC)[C@H]1OC/C(=C\c2ccc(cc2)NC(=O)N[C@H](C)c2c3c(ccc2)cccc3)/C1,True
388,S=C(NC(=O)c1ccc(Cl)cc1)Nc1sc2c(n1)cccc2,True
389,s1c(C(=O)NC(=S)Nc2ccc(Br)cc2)ccc1,True
390,S=C(Nc1ccccc1)Nc2ccccc2/N=C/c3c([N+]([O-])=O)cc([N+]([O-])=O)cc3,True
391,S=C(Nc1ccc([N+]([O-])=O)cc1)N[C@H](c2ccccc2)C,True
392,c1(ccccc1)[C@H](C)NC(=S)Nc1ccc(Cl)cc1,True
393,O(c1ccc(/C(=N\c2c(cccc2C(C)C)C(C)C)/NC(=O)Nc2ccc(Cl)cc2)cc1)C,True
394,c1(cc(NC(=O)Nc2cc(ccc2)C#N)ccc1)C#N,True
395,CNC(=S)NCCCCc1c[nH]cn1,True
396,S=C(NC(=O)c1occc1)NC1CCCCC1,True
397,s1c(nc2c1cccc2)NC(=S)NC(=O)c1sccc1,True
398,S=C(Nc1ccccc1)N[C@@H](C(C)C)P(=O)(Oc1ccccc1)Oc1ccccc1,True
399,S=C(Nc1ccccc1)N[C@H](C)P(=O)(Oc1ccccc1)Oc1ccccc1,True
400,O=C(N[C@H]([C@H](NC(=O)Nc1ccccc1)c1ccc(cc1)Cl)c1ccc(Cl)cc1)c1ccccc1,True
401,N(c1ccc(cc1)NC(=O)C)C(=S)NC(=O)c1ccc(cc1)C(C)(C)C,True
402,CC(C)(C)[C@@H](C(N[C@@H](C(C)(C)C)C[NH+]1CCCC1)=O)NC([C@@H](NC(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)=S)C(C)(C)C)=O,True
403,S=C(NCCCC)N/C(c1ccccc1)=N/c2cc([N+]([O-])=O)ccc2Cl,True
404,S=C(NCC(C)C)N/C(c1ccccc1)=N/c2c(Cl)ccc([N+]([O-])=O)c2,True
405,C(=S)(NC(=O)C(C)(C)C)NCC(=O)O,True
406,n1([C@H]2[C@@H](CCCC2)NC(=S)N[C@H](C(=O)N(CC(C)C)CC(C)C)C(C)(C)C)c(ccc1c1ccccc1)C,True
407,O=C(OC[C@H](NC(=O)Nc1ccccc1)CC)Nc1ccccc1,True
408,Fc1c(NC(=O)Nc2ccccc2)c(F)c(F)c(F)c1F,True
409,S=C(Nc1n[nH]cn1)Nc1ccccc1,True
410,CN(c1ccc(cc1)NC(=O)NC(=O)CS)C,True
411,c1(ncccc1)CNC(=S)Nc1c2c(cccc2)cc2c1cccc2,True
412,O=C(NCc1cnccc1)NCc1cnccc1,True
413,S=C(NC(=O)c1c(Cl)cc(Cl)cc1)Nc1cc(Cl)c(Cl)cc1,True
414,S=C(Nc1ncccc1)NC(=O)C1CC1,True
415,O=C(NC1=C(NC2CCCCC2)C(=O)C1=O)NCCCC,True
416,n1c2c(ccc1)cccc2NC(=O)Nc1nc2c(cc1)cccc2,True
417,N(C(=S)NCc1occc1)C(=O)c1ccccc1,True
418,O=C(Nc1nc2ccccc2cc1)Nc1cccc2cc[nH]c12,True
419,c1c(NC(=O)Nc2c3c(ccc2)cc[nH]3)nc2ccccc2c1,True
420,S=C(NC(=O)c1occc1)Nc1sccn1,True
421,S(=O)(=O)(N)c1ccc(NC(=S)NC(=O)c2sccc2)cc1,True
422,O=C(NCS(=O)(O)=O)Nc1ccc(C(F)(F)F)cc1,True
423,O=C(NCC(=O)O)Nc1ccc(C(=O)O)cc1,True
424,FC(F)(F)c1ccc(NC(=S)NCC(=O)O)cc1,True
425,O=C(NCC(=O)OC(C)(C)C)Nc1ccc(C(F)(F)F)cc1,True
426,c1(ccc(cc1)Cl)S(=O)(=O)NC(=O)NC1CCCCC1,True
427,c1(cccc2ccccc12)C(=O)NC(=S)NCCCC,True
428,O=C1C(=C(C1=O)Nc1ccc(cc1)C(F)(F)F)NCc1c2ccccc2cc2c1cccc2,True
429,O=C(C1=O)C(Nc2ccc([N+]([O-])=O)cc2)=C1NCc3c4ccccc4cc5ccccc35,True
430,c1(ccccc1)NC(=O)Nc1ncc[nH]1,True
431,C1(=NN([C@H](C1)c1ccc(cc1)C)c1ccc(cc1)S(=O)(=O)NC(=O)NCCCC)c1ccc(C)cc1C,True
432,O=C(C12C[C@@H]3C[C@H](C2)C[C@@H](C3)C1)NC(Nc4cccc([N+]([O-])=O)c4)=S,True
433,O=C(C12C[C@H]3C[C@H](C[C@@H](C2)C3)C1)NC(Nc4ccc([N+]([O-])=O)cc4)=S,True
434,Brc1ccc(nc1)NC(=S)NCCc1cc(OC)ccc1OC,True
435,S=C(NC(=O)c1ccc(Br)cc1)Nc1cc2cccnc2c2ncccc12,True
436,C(NC(=O)Nc1ccccc1)Cc1nc[nH]c1,True
437,FC(F)(c1c(ccc(NC(=O)Nc2ccc(Oc3ccnc(C(=O)NC)c3)cc2)c1)Br)F,True
438,O=C(NCCc1nc[nH]c1)Nc1ccc(cc1)C,True
439,O=C(Nc1ccccc1NC(=O)C)Nc1ccc(cc1)C(F)(F)F,True
440,O=C(Nc1ccc(cc1)C(F)(F)F)Nc1ccc(NC(=O)C)cc1,True
441,c1(ccc(cc1)I)NC(=O)Nc1ccc(cc1)I,True
442,Fc1cccc(F)c1C(=O)NC(=O)Nc1ccc(Oc2ccc(cc2Cl)C(F)(F)F)cc1F,True
443,Clc1cc(NC(=O)Nc2ccc(NC(=O)Nc3cc(Cl)c(cc3)C)cc2)ccc1C,True
444,O=C(Nc1ncccn1)Nc1ccccc1,True
445,N(C(=O)NC(=O)c1c(F)cccc1F)c1ccc(Cl)cc1,True
446,O=C(NC(=S)Nc1nccc(c1)C)c1ccc(cc1)C,True
447,O=C(Nc1c(C(=O)OC)cccc1)NC1CCCCC1,True
448,O=C(N[C@H](C(=C)C)Cc1ccccc1)N[C@H](C(=C)C)Cc1ccccc1,True
449,O=S(NC(NC1=NC(C)=NC(OC)=N1)=O)(c2cc(N(C)CC=C)ccc2Cl)=O,True
450,O=C(Nc1nonc1c1ccc(Cl)cc1)Nc1ccc(cc1)C(F)(F)F,True
451,O=C(NCCCCCC)NCCNC(=O)NCCCCCC,True
452,O=C(NCc1ccc2c(c1)OCO2)NCc1ccc2OCOc2c1,True
453,O=C(Nc1ccccc1)NCc1ccc2OCOc2c1,True
